Index,Feature Used,Num of Audio Features,Num of Features,Best F1 mean,Best F1 score,Best Machine Learning Model
819,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",6,34,0.497126436782,0.166666666667(0.827586206897),AB(All)
820,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs",5,34,0,0.0(0.888888888889),GP-DP(All)
821,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",6,36,0.642857142857,0.428571428571(0.857142857143),AB(All)
822,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",6,58,0.514637904468,0.181818181818(0.847457627119),AB(All)
823,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.574898785425,0.307692307692(0.842105263158),AB(All)
824,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(All)
825,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(All)
826,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",6,34,0.553734061931,0.222222222222(0.885245901639),KNN(All)
827,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.553734061931,0.222222222222(0.885245901639),KNN(All)
828,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",6,36,0.553734061931,0.222222222222(0.885245901639),AB(All)
829,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.576612903226,0.25(0.903225806452),AB(All)
830,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.533333333333,0.266666666667(0.8),AB(All)
831,"Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0,0.0(0.888888888889),GP-DP(All)
832,"Energy,Entropy of Energy,Spectral Spread",3,6,0,0.0(0.888888888889),GP-DP(All)
833,"Energy,Entropy of Energy,Spectral Spread,Chroma Deviation",4,8,0.464285714286,0.142857142857(0.785714285714),AB(All)
834,"Energy,Entropy of Energy,Spectral Spread,Chroma Vector",4,30,0.533333333333,0.2(0.866666666667),AB(All)
835,"Energy,Entropy of Energy,Spectral Spread,Chroma Vector,Chroma Deviation",5,32,0.533333333333,0.2(0.866666666667),AB(All)
836,"Energy,Entropy of Energy,Spectral Spread,MFCCs",4,32,0.597701149425,0.333333333333(0.862068965517),AB(All)
837,"Energy,Entropy of Energy,Spectral Spread,MFCCs,Chroma Deviation",5,34,0.669365721997,0.461538461538(0.877192982456),AB(All)
838,"Energy,Entropy of Energy,Spectral Spread,MFCCs,Chroma Vector",5,56,0,0.0(0.888888888889),GP-DP(All)
839,"Energy,Entropy of Energy,Spectral Spread,MFCCs,Chroma Vector,Chroma Deviation",6,58,0,0.0(0.888888888889),GP-DP(All)
840,"Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff",4,8,0,0.0(0.888888888889),GP-DP(All)
841,"Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Deviation",5,10,0,0.0(0.888888888889),GP-DP(All)
842,"Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Vector",5,32,0.514637904468,0.181818181818(0.847457627119),AB(All)
843,"Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.553734061931,0.222222222222(0.885245901639),AB(All)
844,"Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs",5,34,0.681238615665,0.444444444444(0.918032786885),AB(All)
845,"Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.497126436782,0.166666666667(0.827586206897),AB(All)
846,"Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.553734061931,0.222222222222(0.885245901639),AB(All)
847,"Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.553734061931,0.222222222222(0.885245901639),AB(All)
848,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux",4,8,0.553571428571,0.285714285714(0.821428571429),AB(All)
849,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Deviation",5,10,0.574898785425,0.307692307692(0.842105263158),AB(All)
850,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Vector",5,32,0.533333333333,0.2(0.866666666667),AB(All)
851,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Vector,Chroma Deviation",6,34,0.480431848853,0.153846153846(0.80701754386),AB(All)
852,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs",5,34,0,0.0(0.888888888889),GP-DP(All)
853,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Deviation",6,36,0.514637904468,0.181818181818(0.847457627119),AB(All)
854,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector",6,58,0.514637904468,0.181818181818(0.847457627119),AB(All)
855,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.480431848853,0.153846153846(0.80701754386),AB(All)
856,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff",5,10,0.514637904468,0.181818181818(0.847457627119),AB(All)
857,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,12,0,0.0(0.888888888889),GP-DP(All)
858,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector",6,34,0.514637904468,0.181818181818(0.847457627119),AB(All)
859,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.514637904468,0.181818181818(0.847457627119),AB(All)
860,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs",6,36,0,0.0(0.888888888889),GP-DP(All)
861,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.480431848853,0.153846153846(0.80701754386),AB(All)
862,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.533333333333,0.2(0.866666666667),AB(All)
863,"Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0,0.0(0.888888888889),GP-DP(All)
864,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy",4,8,0,0.0(0.888888888889),GP-DP(All)
865,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Deviation",5,10,0,0.0(0.888888888889),GP-DP(All)
866,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector",5,32,0.533333333333,0.2(0.866666666667),AB(All)
867,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector,Chroma Deviation",6,34,0.497126436782,0.166666666667(0.827586206897),AB(All)
868,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs",5,34,0.553571428571,0.285714285714(0.821428571429),AB(All)
869,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Deviation",6,36,0.553734061931,0.222222222222(0.885245901639),AB(All)
870,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector",6,58,0,0.0(0.888888888889),GP-DP(All)
871,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",7,60,0,0.0(0.888888888889),GP-DP(All)
872,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff",5,10,0.576612903226,0.25(0.903225806452),KNN(All)
873,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Deviation",6,12,0.576612903226,0.25(0.903225806452),KNN(All)
874,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector",6,34,0.553734061931,0.222222222222(0.885245901639),KNN(All)
875,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.553734061931,0.222222222222(0.885245901639),KNN(All)
876,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs",6,36,0.514637904468,0.181818181818(0.847457627119),AB(All)
877,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.480431848853,0.153846153846(0.80701754386),AB(All)
878,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.533333333333,0.2(0.866666666667),AB(All)
879,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0,0.0(0.888888888889),GP-DP(All)
880,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux",5,10,0.533333333333,0.266666666667(0.8),AB(All)
881,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Deviation",6,12,0.553571428571,0.285714285714(0.821428571429),AB(All)
882,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector",6,34,0.533333333333,0.2(0.866666666667),AB(All)
883,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",7,36,0,0.0(0.888888888889),GP-DP(All)
884,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs",6,36,0.597701149425,0.333333333333(0.862068965517),AB(All)
885,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",7,38,0.497126436782,0.166666666667(0.827586206897),AB(All)
886,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",7,60,0.514637904468,0.181818181818(0.847457627119),AB(All)
887,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.533333333333,0.266666666667(0.8),AB(All)
888,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(All)
889,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",7,14,0.553734061931,0.222222222222(0.885245901639),KNN(All)
890,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",7,36,0.553734061931,0.222222222222(0.885245901639),KNN(All)
891,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,38,0.553734061931,0.222222222222(0.885245901639),KNN(All)
892,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",7,38,0.553734061931,0.222222222222(0.885245901639),AB(All)
893,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",8,40,0.480431848853,0.153846153846(0.80701754386),AB(All)
894,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",8,62,0,0.0(0.888888888889),GP-DP(All)
895,"Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",9,64,0,0.0(0.888888888889),GP-DP(All)
896,"Energy,Entropy of Energy,Spectral Centroid",3,6,0,0.0(0.888888888889),GP-DP(All)
897,"Energy,Entropy of Energy,Spectral Centroid,Chroma Deviation",4,8,0,0.0(0.888888888889),GP-DP(All)
898,"Energy,Entropy of Energy,Spectral Centroid,Chroma Vector",4,30,0.514637904468,0.181818181818(0.847457627119),AB(All)
899,"Energy,Entropy of Energy,Spectral Centroid,Chroma Vector,Chroma Deviation",5,32,0.497126436782,0.166666666667(0.827586206897),AB(All)
900,"Energy,Entropy of Energy,Spectral Centroid,MFCCs",4,32,0.514637904468,0.181818181818(0.847457627119),AB(All)
901,"Energy,Entropy of Energy,Spectral Centroid,MFCCs,Chroma Deviation",5,34,0,0.0(0.888888888889),GP-DP(All)
902,"Energy,Entropy of Energy,Spectral Centroid,MFCCs,Chroma Vector",5,56,0,0.0(0.888888888889),GP-DP(All)
903,"Energy,Entropy of Energy,Spectral Centroid,MFCCs,Chroma Vector,Chroma Deviation",6,58,0,0.0(0.888888888889),GP-DP(All)
904,"Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff",4,8,0,0.0(0.888888888889),GP-DP(All)
905,"Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,Chroma Deviation",5,10,0,0.0(0.888888888889),GP-DP(All)
906,"Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,Chroma Vector",5,32,0.533333333333,0.2(0.866666666667),AB(All)
907,"Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.497126436782,0.166666666667(0.827586206897),AB(All)
908,"Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs",5,34,0.62249614792,0.363636363636(0.881355932203),AB(All)
909,"Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.514637904468,0.181818181818(0.847457627119),AB(All)
910,"Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.533333333333,0.2(0.866666666667),AB(All)
911,"Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0,0.0(0.888888888889),GP-DP(All)
912,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux",4,8,0,0.0(0.888888888889),GP-DP(All)
913,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Chroma Deviation",5,10,0,0.0(0.888888888889),GP-DP(All)
914,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Chroma Vector",5,32,0.480431848853,0.153846153846(0.80701754386),AB(All)
915,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Chroma Vector,Chroma Deviation",6,34,0.464285714286,0.142857142857(0.785714285714),AB(All)
916,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs",5,34,0.533333333333,0.2(0.866666666667),AB(All)
917,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Deviation",6,36,0,0.0(0.888888888889),GP-DP(All)
918,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Vector",6,58,0,0.0(0.888888888889),GP-DP(All)
919,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.597701149425,0.333333333333(0.862068965517),AB(All)
920,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff",5,10,0.514637904468,0.181818181818(0.847457627119),AB(All)
921,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,12,0,0.0(0.888888888889),GP-DP(All)
922,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Vector",6,34,0.480431848853,0.153846153846(0.80701754386),AB(All)
923,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.597701149425,0.333333333333(0.862068965517),AB(All)
924,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs",6,36,0.533333333333,0.2(0.866666666667),AB(All)
925,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(All)
926,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.574898785425,0.307692307692(0.842105263158),AB(All)
927,"Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.480431848853,0.153846153846(0.80701754386),AB(All)
928,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy",4,8,0.553734061931,0.222222222222(0.885245901639),KNN(All)
929,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Chroma Deviation",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(All)
930,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Chroma Vector",5,32,0.480431848853,0.153846153846(0.80701754386),AB(All)
931,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Chroma Vector,Chroma Deviation",6,34,0.497126436782,0.166666666667(0.827586206897),AB(All)
932,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs",5,34,0.480431848853,0.153846153846(0.80701754386),AB(All)
933,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Deviation",6,36,0.497126436782,0.166666666667(0.827586206897),AB(All)
934,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Vector",6,58,0,0.0(0.888888888889),GP-DP(All)
935,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.553571428571,0.285714285714(0.821428571429),AB(All)
936,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(All)
937,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Deviation",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(All)
938,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Vector",6,34,0.553734061931,0.222222222222(0.885245901639),KNN(All)
939,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.553734061931,0.222222222222(0.885245901639),KNN(All)
940,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs",6,36,0.62249614792,0.363636363636(0.881355932203),AB(All)
941,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.464285714286,0.142857142857(0.785714285714),AB(All)
942,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.553734061931,0.222222222222(0.885245901639),AB(All)
943,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.514637904468,0.181818181818(0.847457627119),AB(All)
944,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(All)
945,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Deviation",6,12,0.597701149425,0.333333333333(0.862068965517),AB(All)
946,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Vector",6,34,0.533333333333,0.2(0.866666666667),AB(All)
947,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",7,36,0.480431848853,0.153846153846(0.80701754386),AB(All)
948,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs",6,36,0.533333333333,0.2(0.866666666667),AB(All)
949,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",7,38,0,0.0(0.888888888889),GP-DP(All)
950,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",7,60,0.448484848485,0.133333333333(0.763636363636),AB(All)
951,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.597701149425,0.333333333333(0.862068965517),AB(All)
952,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(All)
953,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",7,14,0.553734061931,0.222222222222(0.885245901639),KNN(All)
954,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",7,36,0.553734061931,0.222222222222(0.885245901639),KNN(All)
955,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,38,0.553734061931,0.222222222222(0.885245901639),KNN(All)
956,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",7,38,0.514637904468,0.181818181818(0.847457627119),AB(All)
957,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",8,40,0.514637904468,0.181818181818(0.847457627119),AB(All)
958,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",8,62,0.533333333333,0.266666666667(0.8),AB(All)
959,"Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",9,64,0.514637904468,0.181818181818(0.847457627119),AB(All)
960,"Energy,Entropy of Energy,Spectral Centroid,Spectral Spread",4,8,0.574898785425,0.307692307692(0.842105263158),AB(All)
