Index,Feature Used,Num of Audio Features,Num of Features,Best F1 mean,Best F1 score,Best Machine Learning Model
571,"Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.497126436782,0.166666666667(0.827586206897),AB(All)
572,"Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",5,34,0,0.0(0.888888888889),GP-DP(All)
573,"Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.574898785425,0.307692307692(0.842105263158),AB(All)
574,"Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.514637904468,0.181818181818(0.847457627119),AB(All)
575,"Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.533333333333,0.2(0.866666666667),AB(All)
576,"Energy,Spectral Spread",2,4,0.480431848853,0.153846153846(0.80701754386),AB(All)
577,"Energy,Spectral Spread,Chroma Deviation",3,6,0.43287037037,0.125(0.740740740741),AB(All)
578,"Energy,Spectral Spread,Chroma Vector",3,28,0.65,0.4(0.9),GP-DP(All)
579,"Energy,Spectral Spread,Chroma Vector,Chroma Deviation",4,30,0.65,0.4(0.9),GP-DP(All)
580,"Energy,Spectral Spread,MFCCs",3,30,0.597701149425,0.333333333333(0.862068965517),AB(All)
581,"Energy,Spectral Spread,MFCCs,Chroma Deviation",4,32,0.553734061931,0.222222222222(0.885245901639),AB(All)
582,"Energy,Spectral Spread,MFCCs,Chroma Vector",4,54,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
583,"Energy,Spectral Spread,MFCCs,Chroma Vector,Chroma Deviation",5,56,0.65,0.4(0.9),GP-DP(All)
584,"Energy,Spectral Spread,Spectral Rolloff",3,6,0,0.0(0.888888888889),GP-DP(All)
585,"Energy,Spectral Spread,Spectral Rolloff,Chroma Deviation",4,8,0,0.0(0.888888888889),GP-DP(All)
586,"Energy,Spectral Spread,Spectral Rolloff,Chroma Vector",4,30,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
587,"Energy,Spectral Spread,Spectral Rolloff,Chroma Vector,Chroma Deviation",5,32,0.576612903226,0.25(0.903225806452),Linear SVM(All)
588,"Energy,Spectral Spread,Spectral Rolloff,MFCCs",4,32,0,0.0(0.888888888889),GP-DP(All)
589,"Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Deviation",5,34,0,0.0(0.888888888889),GP-DP(All)
590,"Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector",5,56,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
591,"Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.576612903226,0.25(0.903225806452),Linear SVM(All)
592,"Energy,Spectral Spread,Spectral Flux",3,6,0.576612903226,0.25(0.903225806452),KNN(All)
593,"Energy,Spectral Spread,Spectral Flux,Chroma Deviation",4,8,0.480431848853,0.153846153846(0.80701754386),AB(All)
594,"Energy,Spectral Spread,Spectral Flux,Chroma Vector",4,30,0,0.0(0.833333333333),GP-DP(All)
595,"Energy,Spectral Spread,Spectral Flux,Chroma Vector,Chroma Deviation",5,32,0.480431848853,0.153846153846(0.80701754386),AB(All)
596,"Energy,Spectral Spread,Spectral Flux,MFCCs",4,32,0.65,0.4(0.9),AB(All)
597,"Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Deviation",5,34,0,0.0(0.870967741935),GP-DP(All)
598,"Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector",5,56,0.533333333333,0.2(0.866666666667),AB(All)
599,"Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",6,58,0,0.0(0.852459016393),GP-DP(All)
600,"Energy,Spectral Spread,Spectral Flux,Spectral Rolloff",4,8,0,0.0(0.888888888889),GP-DP(All)
601,"Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Deviation",5,10,0.514637904468,0.181818181818(0.847457627119),AB(All)
602,"Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector",5,32,0,0.0(0.870967741935),GP-DP(All)
603,"Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.514637904468,0.181818181818(0.847457627119),AB(All)
604,"Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs",5,34,0,0.0(0.888888888889),GP-DP(All)
605,"Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.480431848853,0.153846153846(0.80701754386),AB(All)
606,"Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.514637904468,0.181818181818(0.847457627119),AB(All)
607,"Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
608,"Energy,Spectral Spread,Spectral Entropy",3,6,0,0.0(0.888888888889),GP-DP(All)
609,"Energy,Spectral Spread,Spectral Entropy,Chroma Deviation",4,8,0.43287037037,0.125(0.740740740741),AB(All)
610,"Energy,Spectral Spread,Spectral Entropy,Chroma Vector",4,30,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
611,"Energy,Spectral Spread,Spectral Entropy,Chroma Vector,Chroma Deviation",5,32,0.681238615665,0.444444444444(0.918032786885),Linear SVM(All)
612,"Energy,Spectral Spread,Spectral Entropy,MFCCs",4,32,0.514637904468,0.181818181818(0.847457627119),AB(All)
613,"Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Deviation",5,34,0.576612903226,0.25(0.903225806452),KNN(All)
614,"Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector",5,56,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
615,"Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.65,0.4(0.9),Linear SVM(All)
616,"Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff",4,8,0,0.0(0.888888888889),GP-DP(All)
617,"Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Deviation",5,10,0.480431848853,0.153846153846(0.80701754386),AB(All)
618,"Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector",5,32,0.576612903226,0.25(0.903225806452),Linear SVM(All)
619,"Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.681238615665,0.444444444444(0.918032786885),Linear SVM(All)
620,"Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs",5,34,0,0.0(0.888888888889),GP-DP(All)
621,"Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.62249614792,0.363636363636(0.881355932203),AB(All)
622,"Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.574898785425,0.307692307692(0.842105263158),AB(All)
623,"Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.681238615665,0.444444444444(0.918032786885),Linear SVM(All)
624,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux",4,8,0.43287037037,0.125(0.740740740741),AB(All)
625,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Deviation",5,10,0.513888888889,0.25(0.777777777778),AB(All)
626,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector",5,32,0,0.0(0.870967741935),GP-DP(All)
627,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",6,34,0.514637904468,0.181818181818(0.847457627119),AB(All)
628,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs",5,34,0,0.0(0.888888888889),GP-DP(All)
629,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",6,36,0,0.0(0.870967741935),GP-DP(All)
630,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",6,58,0,0.0(0.833333333333),GP-DP(All)
631,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.533333333333,0.266666666667(0.8),AB(All)
632,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff",5,10,0.553571428571,0.285714285714(0.821428571429),AB(All)
633,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,12,0,0.0(0.870967741935),GP-DP(All)
634,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",6,34,0.576612903226,0.25(0.903225806452),Linear SVM(All)
635,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),Linear SVM(All)
636,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",6,36,0,0.0(0.888888888889),GP-DP(All)
637,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.533333333333,0.2(0.866666666667),KNN(All)
638,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.553734061931,0.222222222222(0.885245901639),Linear SVM(All)
639,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.553734061931,0.222222222222(0.885245901639),AB(All)
640,"Energy,Spectral Centroid",2,4,0.513888888889,0.25(0.777777777778),AB(All)
641,"Energy,Spectral Centroid,Chroma Deviation",3,6,0.448484848485,0.133333333333(0.763636363636),AB(All)
642,"Energy,Spectral Centroid,Chroma Vector",3,28,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
643,"Energy,Spectral Centroid,Chroma Vector,Chroma Deviation",4,30,0.65,0.4(0.9),GP-DP(All)
644,"Energy,Spectral Centroid,MFCCs",3,30,0,0.0(0.888888888889),GP-DP(All)
645,"Energy,Spectral Centroid,MFCCs,Chroma Deviation",4,32,0,0.0(0.888888888889),GP-DP(All)
646,"Energy,Spectral Centroid,MFCCs,Chroma Vector",4,54,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
647,"Energy,Spectral Centroid,MFCCs,Chroma Vector,Chroma Deviation",5,56,0.65,0.4(0.9),GP-DP(All)
648,"Energy,Spectral Centroid,Spectral Rolloff",3,6,0,0.0(0.888888888889),GP-DP(All)
649,"Energy,Spectral Centroid,Spectral Rolloff,Chroma Deviation",4,8,0,0.0(0.888888888889),GP-DP(All)
650,"Energy,Spectral Centroid,Spectral Rolloff,Chroma Vector",4,30,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
651,"Energy,Spectral Centroid,Spectral Rolloff,Chroma Vector,Chroma Deviation",5,32,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
652,"Energy,Spectral Centroid,Spectral Rolloff,MFCCs",4,32,0,0.0(0.888888888889),GP-DP(All)
653,"Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Deviation",5,34,0.533333333333,0.2(0.866666666667),AB(All)
654,"Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Vector",5,56,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
655,"Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
656,"Energy,Spectral Centroid,Spectral Flux",3,6,0.553571428571,0.285714285714(0.821428571429),AB(All)
657,"Energy,Spectral Centroid,Spectral Flux,Chroma Deviation",4,8,0,0.0(0.870967741935),GP-DP(All)
658,"Energy,Spectral Centroid,Spectral Flux,Chroma Vector",4,30,0.533333333333,0.2(0.866666666667),AB(All)
659,"Energy,Spectral Centroid,Spectral Flux,Chroma Vector,Chroma Deviation",5,32,0.464285714286,0.142857142857(0.785714285714),AB(All)
660,"Energy,Spectral Centroid,Spectral Flux,MFCCs",4,32,0,0.0(0.870967741935),GP-DP(All)
661,"Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Deviation",5,34,0,0.0(0.870967741935),GP-DP(All)
662,"Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Vector",5,56,0,0.0(0.852459016393),GP-DP(All)
663,"Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",6,58,0,0.0(0.852459016393),GP-DP(All)
664,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff",4,8,0.553734061931,0.222222222222(0.885245901639),KNN(All)
665,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Deviation",5,10,0.480431848853,0.153846153846(0.80701754386),AB(All)
666,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Vector",5,32,0.576612903226,0.25(0.903225806452),AB(All)
667,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.533333333333,0.2(0.866666666667),AB(All)
668,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs",5,34,0,0.0(0.870967741935),GP-DP(All)
669,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0,0.0(0.870967741935),GP-DP(All)
670,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.533333333333,0.2(0.866666666667),AB(All)
671,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.533333333333,0.2(0.866666666667),AB(All)
672,"Energy,Spectral Centroid,Spectral Entropy",3,6,0.41731409545,0.117647058824(0.716981132075),AB(All)
673,"Energy,Spectral Centroid,Spectral Entropy,Chroma Deviation",4,8,0.49500554939,0.235294117647(0.754716981132),AB(All)
674,"Energy,Spectral Centroid,Spectral Entropy,Chroma Vector",4,30,0.553734061931,0.222222222222(0.885245901639),Linear SVM(All)
675,"Energy,Spectral Centroid,Spectral Entropy,Chroma Vector,Chroma Deviation",5,32,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
676,"Energy,Spectral Centroid,Spectral Entropy,MFCCs",4,32,0,0.0(0.888888888889),GP-DP(All)
677,"Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Deviation",5,34,0,0.0(0.888888888889),GP-DP(All)
678,"Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Vector",5,56,0.553734061931,0.222222222222(0.885245901639),Linear SVM(All)
679,"Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
680,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff",4,8,0.448484848485,0.133333333333(0.763636363636),AB(All)
681,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Deviation",5,10,0.464285714286,0.142857142857(0.785714285714),AB(All)
682,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Vector",5,32,0.576612903226,0.25(0.903225806452),Linear SVM(All)
683,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),Linear SVM(All)
684,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs",5,34,0,0.0(0.888888888889),GP-DP(All)
685,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0,0.0(0.888888888889),GP-DP(All)
686,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
687,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
688,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux",4,8,0.553734061931,0.222222222222(0.885245901639),KNN(All)
689,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Deviation",5,10,0,0.0(0.870967741935),GP-DP(All)
690,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Vector",5,32,0.553734061931,0.222222222222(0.885245901639),Linear SVM(All)
691,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",6,34,0.497126436782,0.166666666667(0.827586206897),AB(All)
692,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs",5,34,0.533333333333,0.2(0.866666666667),AB(All)
693,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",6,36,0,0.0(0.870967741935),GP-DP(All)
694,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",6,58,0,0.0(0.852459016393),GP-DP(All)
695,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.497126436782,0.166666666667(0.827586206897),AB(All)
696,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff",5,10,0,0.0(0.870967741935),GP-DP(All)
697,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,12,0.497126436782,0.166666666667(0.827586206897),AB(All)
698,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",6,34,0.553734061931,0.222222222222(0.885245901639),Linear SVM(All)
699,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.553734061931,0.222222222222(0.885245901639),Linear SVM(All)
700,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",6,36,0,0.0(0.870967741935),GP-DP(All)
701,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0,0.0(0.870967741935),GP-DP(All)
702,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.514637904468,0.181818181818(0.847457627119),AB(All)
703,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.553734061931,0.222222222222(0.885245901639),Linear SVM(All)
704,"Energy,Spectral Centroid,Spectral Spread",3,6,0.464285714286,0.142857142857(0.785714285714),AB(All)
705,"Energy,Spectral Centroid,Spectral Spread,Chroma Deviation",4,8,0.448484848485,0.133333333333(0.763636363636),AB(All)
706,"Energy,Spectral Centroid,Spectral Spread,Chroma Vector",4,30,0.553734061931,0.222222222222(0.885245901639),Linear SVM(All)
707,"Energy,Spectral Centroid,Spectral Spread,Chroma Vector,Chroma Deviation",5,32,0.576612903226,0.25(0.903225806452),Linear SVM(All)
708,"Energy,Spectral Centroid,Spectral Spread,MFCCs",4,32,0.533333333333,0.2(0.866666666667),AB(All)
709,"Energy,Spectral Centroid,Spectral Spread,MFCCs,Chroma Deviation",5,34,0,0.0(0.888888888889),GP-DP(All)
710,"Energy,Spectral Centroid,Spectral Spread,MFCCs,Chroma Vector",5,56,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
711,"Energy,Spectral Centroid,Spectral Spread,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
712,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff",4,8,0.464285714286,0.142857142857(0.785714285714),AB(All)
713,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,Chroma Deviation",5,10,0.480431848853,0.153846153846(0.80701754386),AB(All)
714,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,Chroma Vector",5,32,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
715,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),Linear SVM(All)
716,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,MFCCs",5,34,0,0.0(0.888888888889),GP-DP(All)
717,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0,0.0(0.888888888889),GP-DP(All)
718,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
719,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
720,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux",4,8,0.480431848853,0.153846153846(0.80701754386),AB(All)
721,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Chroma Deviation",5,10,0.533333333333,0.266666666667(0.8),AB(All)
722,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Chroma Vector",5,32,0.533333333333,0.2(0.866666666667),Linear SVM(All)
723,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Chroma Vector,Chroma Deviation",6,34,0.464285714286,0.142857142857(0.785714285714),AB(All)
724,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,MFCCs",5,34,0.681238615665,0.444444444444(0.918032786885),AB(All)
725,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,MFCCs,Chroma Deviation",6,36,0,0.0(0.870967741935),GP-DP(All)
726,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector",6,58,0.553734061931,0.222222222222(0.885245901639),AB(All)
727,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,60,0,0.0(0.833333333333),GP-DP(All)
728,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff",5,10,0.553571428571,0.285714285714(0.821428571429),AB(All)
729,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,12,0,0.0(0.870967741935),GP-DP(All)
730,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector",6,34,0.553734061931,0.222222222222(0.885245901639),Linear SVM(All)
731,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.514637904468,0.181818181818(0.847457627119),AB(All)
