Index,Feature Used,Num of Audio Features,Num of Features,Best F1 mean,Best F1 score,Best Machine Learning Model
623,"Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.681238615665,0.444444444444(0.918032786885),Linear SVM(All)
624,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux",4,8,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
625,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Deviation",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
626,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector",5,32,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
627,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",6,34,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
628,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs",5,34,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
629,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",6,36,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
630,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",6,58,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
631,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
632,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
633,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
634,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",6,34,0.576612903226,0.25(0.903225806452),Linear SVM(All)
635,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),Linear SVM(All)
636,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",6,36,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
637,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
638,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.553734061931,0.222222222222(0.885245901639),Linear SVM(All)
639,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.553734061931,0.222222222222(0.885245901639),AB(All)
640,"Energy,Spectral Centroid",2,4,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
641,"Energy,Spectral Centroid,Chroma Deviation",3,6,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
642,"Energy,Spectral Centroid,Chroma Vector",3,28,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
643,"Energy,Spectral Centroid,Chroma Vector,Chroma Deviation",4,30,0.65,0.4(0.9),GP-DP(All)
644,"Energy,Spectral Centroid,MFCCs",3,30,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
645,"Energy,Spectral Centroid,MFCCs,Chroma Deviation",4,32,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
646,"Energy,Spectral Centroid,MFCCs,Chroma Vector",4,54,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
647,"Energy,Spectral Centroid,MFCCs,Chroma Vector,Chroma Deviation",5,56,0.65,0.4(0.9),GP-DP(All)
648,"Energy,Spectral Centroid,Spectral Rolloff",3,6,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
649,"Energy,Spectral Centroid,Spectral Rolloff,Chroma Deviation",4,8,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
650,"Energy,Spectral Centroid,Spectral Rolloff,Chroma Vector",4,30,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
651,"Energy,Spectral Centroid,Spectral Rolloff,Chroma Vector,Chroma Deviation",5,32,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
652,"Energy,Spectral Centroid,Spectral Rolloff,MFCCs",4,32,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
653,"Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Deviation",5,34,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
654,"Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Vector",5,56,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
655,"Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
656,"Energy,Spectral Centroid,Spectral Flux",3,6,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
657,"Energy,Spectral Centroid,Spectral Flux,Chroma Deviation",4,8,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
658,"Energy,Spectral Centroid,Spectral Flux,Chroma Vector",4,30,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
659,"Energy,Spectral Centroid,Spectral Flux,Chroma Vector,Chroma Deviation",5,32,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
660,"Energy,Spectral Centroid,Spectral Flux,MFCCs",4,32,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
661,"Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Deviation",5,34,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
662,"Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Vector",5,56,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
663,"Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
664,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff",4,8,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
665,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Deviation",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
666,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Vector",5,32,0.576612903226,0.25(0.903225806452),AB(All)
667,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
668,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs",5,34,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
669,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
670,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
671,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
672,"Energy,Spectral Centroid,Spectral Entropy",3,6,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
673,"Energy,Spectral Centroid,Spectral Entropy,Chroma Deviation",4,8,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
674,"Energy,Spectral Centroid,Spectral Entropy,Chroma Vector",4,30,0.553734061931,0.222222222222(0.885245901639),Linear SVM(All)
675,"Energy,Spectral Centroid,Spectral Entropy,Chroma Vector,Chroma Deviation",5,32,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
676,"Energy,Spectral Centroid,Spectral Entropy,MFCCs",4,32,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
677,"Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Deviation",5,34,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
678,"Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Vector",5,56,0.553734061931,0.222222222222(0.885245901639),Linear SVM(All)
679,"Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
680,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff",4,8,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
681,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Deviation",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
682,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Vector",5,32,0.576612903226,0.25(0.903225806452),Linear SVM(All)
683,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),Linear SVM(All)
684,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs",5,34,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
685,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
686,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
687,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
688,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux",4,8,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
689,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Deviation",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
690,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Vector",5,32,0.553734061931,0.222222222222(0.885245901639),Linear SVM(All)
691,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",6,34,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
692,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs",5,34,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
693,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",6,36,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
694,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",6,58,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
695,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
696,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
697,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
698,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",6,34,0.553734061931,0.222222222222(0.885245901639),Linear SVM(All)
699,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.553734061931,0.222222222222(0.885245901639),Linear SVM(All)
700,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",6,36,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
701,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
702,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
703,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.553734061931,0.222222222222(0.885245901639),Linear SVM(All)
704,"Energy,Spectral Centroid,Spectral Spread",3,6,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
705,"Energy,Spectral Centroid,Spectral Spread,Chroma Deviation",4,8,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
706,"Energy,Spectral Centroid,Spectral Spread,Chroma Vector",4,30,0.553734061931,0.222222222222(0.885245901639),Linear SVM(All)
707,"Energy,Spectral Centroid,Spectral Spread,Chroma Vector,Chroma Deviation",5,32,0.576612903226,0.25(0.903225806452),Linear SVM(All)
708,"Energy,Spectral Centroid,Spectral Spread,MFCCs",4,32,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
709,"Energy,Spectral Centroid,Spectral Spread,MFCCs,Chroma Deviation",5,34,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
710,"Energy,Spectral Centroid,Spectral Spread,MFCCs,Chroma Vector",5,56,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
711,"Energy,Spectral Centroid,Spectral Spread,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
712,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff",4,8,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
713,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,Chroma Deviation",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
714,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,Chroma Vector",5,32,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
715,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),Linear SVM(All)
716,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,MFCCs",5,34,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
717,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
718,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
719,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
720,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux",4,8,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
721,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Chroma Deviation",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
722,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Chroma Vector",5,32,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
723,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Chroma Vector,Chroma Deviation",6,34,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
724,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,MFCCs",5,34,0.681238615665,0.444444444444(0.918032786885),AB(All)
725,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,MFCCs,Chroma Deviation",6,36,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
726,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector",6,58,0.553734061931,0.222222222222(0.885245901639),AB(All)
727,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
728,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
729,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
730,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector",6,34,0.553734061931,0.222222222222(0.885245901639),Linear SVM(All)
731,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
732,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs",6,36,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
733,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
734,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.553734061931,0.222222222222(0.885245901639),AB(All)
735,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
736,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy",4,8,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
737,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Chroma Deviation",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
738,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Chroma Vector",5,32,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
739,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),Linear SVM(All)
740,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,MFCCs",5,34,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
741,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,MFCCs,Chroma Deviation",6,36,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
742,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector",6,58,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
743,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
744,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
745,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Deviation",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
746,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector",6,34,0.576612903226,0.25(0.903225806452),Linear SVM(All)
747,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.681238615665,0.444444444444(0.918032786885),Linear SVM(All)
748,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs",6,36,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
749,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
750,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
751,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.681238615665,0.444444444444(0.918032786885),Linear SVM(All)
752,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux",5,10,0.642857142857,0.428571428571(0.857142857143),AB(All)
753,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Deviation",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
754,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector",6,34,0.576612903226,0.25(0.903225806452),AB(All)
755,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",7,36,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
756,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs",6,36,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
757,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",7,38,0.553734061931,0.222222222222(0.885245901639),AB(All)
758,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",7,60,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
759,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
760,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
761,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",7,14,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
762,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",7,36,0.576612903226,0.25(0.903225806452),Linear SVM(All)
763,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,38,0.576612903226,0.25(0.903225806452),Linear SVM(All)
764,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",7,38,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
765,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",8,40,0.553734061931,0.222222222222(0.885245901639),KNN(FCBF)
766,"Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",8,62,0.553734061931,0.222222222222(0.885245901639),AB(All)
