Index,Feature Used,Num of Audio Features,Num of Features,Best F1 mean,Best F1 score,Best Machine Learning Model
211,"Spectral Centroid,Spectral Spread,Spectral Flux,Chroma Vector,Chroma Deviation",5,32,0.576612903226,0.25(0.903225806452),KNN(FCBF)
212,"Spectral Centroid,Spectral Spread,Spectral Flux,MFCCs",4,32,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
213,"Spectral Centroid,Spectral Spread,Spectral Flux,MFCCs,Chroma Deviation",5,34,0.62249614792,0.363636363636(0.881355932203),AB(All)
214,"Spectral Centroid,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector",5,56,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
215,"Spectral Centroid,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.576612903226,0.25(0.903225806452),KNN(FCBF)
216,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff",4,8,0.514637904468,0.181818181818(0.847457627119),AB(All)
217,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Deviation",5,10,0.62249614792,0.363636363636(0.881355932203),AB(All)
218,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector",5,32,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
219,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(FCBF)
220,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs",5,34,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
221,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
222,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
223,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.576612903226,0.25(0.903225806452),KNN(FCBF)
224,"Spectral Centroid,Spectral Spread,Spectral Entropy",3,6,0.70303030303,0.533333333333(0.872727272727),AB(All)
225,"Spectral Centroid,Spectral Spread,Spectral Entropy,Chroma Deviation",4,8,0.618181818182,0.4(0.836363636364),AB(CFS)
226,"Spectral Centroid,Spectral Spread,Spectral Entropy,Chroma Vector",4,30,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
227,"Spectral Centroid,Spectral Spread,Spectral Entropy,Chroma Vector,Chroma Deviation",5,32,0.576612903226,0.25(0.903225806452),KNN(FCBF)
228,"Spectral Centroid,Spectral Spread,Spectral Entropy,MFCCs",4,32,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
229,"Spectral Centroid,Spectral Spread,Spectral Entropy,MFCCs,Chroma Deviation",5,34,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
230,"Spectral Centroid,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector",5,56,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
231,"Spectral Centroid,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.62249614792,0.363636363636(0.881355932203),AB(All)
232,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff",4,8,0.514637904468,0.181818181818(0.847457627119),AB(All)
233,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Deviation",5,10,0.576612903226,0.25(0.903225806452),KNN(FCBF)
234,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector",5,32,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
235,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(FCBF)
236,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs",5,34,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
237,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(All)
238,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
239,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.576612903226,0.25(0.903225806452),KNN(FCBF)
240,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux",4,8,0.681238615665,0.444444444444(0.918032786885),KNN(FCBF)
241,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Deviation",5,10,0.669365721997,0.461538461538(0.877192982456),AB(All)
242,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector",5,32,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
243,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(FCBF)
244,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs",5,34,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
245,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
246,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
247,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.576612903226,0.25(0.903225806452),KNN(FCBF)
248,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff",5,10,0.497126436782,0.166666666667(0.827586206897),AB(CFS)
249,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,12,0.576612903226,0.25(0.903225806452),KNN(FCBF)
250,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",6,34,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
251,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),KNN(FCBF)
252,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",6,36,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
253,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
254,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
255,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.576612903226,0.25(0.903225806452),KNN(FCBF)
256,Entropy of Energy,1,2,0.553571428571,0.285714285714(0.821428571429),AB(FCBF)
257,"Entropy of Energy,Chroma Deviation",2,4,0.602683178535,0.421052631579(0.78431372549),AB(CIFE)
258,"Entropy of Energy,Chroma Vector",2,26,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
259,"Entropy of Energy,Chroma Vector,Chroma Deviation",3,28,0.576612903226,0.25(0.903225806452),KNN(FCBF)
260,"Entropy of Energy,MFCCs",2,28,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
261,"Entropy of Energy,MFCCs,Chroma Deviation",3,30,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
262,"Entropy of Energy,MFCCs,Chroma Vector",3,52,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
263,"Entropy of Energy,MFCCs,Chroma Vector,Chroma Deviation",4,54,0.669365721997,0.461538461538(0.877192982456),AB(All)
264,"Entropy of Energy,Spectral Rolloff",2,4,0,0.0(0.888888888889),GP-DP(MRMR)
265,"Entropy of Energy,Spectral Rolloff,Chroma Deviation",3,6,0.576612903226,0.25(0.903225806452),KNN(FCBF)
266,"Entropy of Energy,Spectral Rolloff,Chroma Vector",3,28,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
267,"Entropy of Energy,Spectral Rolloff,Chroma Vector,Chroma Deviation",4,30,0.576612903226,0.25(0.903225806452),KNN(FCBF)
268,"Entropy of Energy,Spectral Rolloff,MFCCs",3,30,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
269,"Entropy of Energy,Spectral Rolloff,MFCCs,Chroma Deviation",4,32,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
270,"Entropy of Energy,Spectral Rolloff,MFCCs,Chroma Vector",4,54,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
271,"Entropy of Energy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",5,56,0.576612903226,0.25(0.903225806452),KNN(FCBF)
272,"Entropy of Energy,Spectral Flux",2,4,0.681238615665,0.444444444444(0.918032786885),KNN(FCBF)
273,"Entropy of Energy,Spectral Flux,Chroma Deviation",3,6,0.62249614792,0.363636363636(0.881355932203),KNN(CIFE)
274,"Entropy of Energy,Spectral Flux,Chroma Vector",3,28,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
275,"Entropy of Energy,Spectral Flux,Chroma Vector,Chroma Deviation",4,30,0.576612903226,0.25(0.903225806452),KNN(FCBF)
276,"Entropy of Energy,Spectral Flux,MFCCs",3,30,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
277,"Entropy of Energy,Spectral Flux,MFCCs,Chroma Deviation",4,32,0.65,0.4(0.9),AB(All)
278,"Entropy of Energy,Spectral Flux,MFCCs,Chroma Vector",4,54,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
279,"Entropy of Energy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",5,56,0.576612903226,0.25(0.903225806452),KNN(FCBF)
280,"Entropy of Energy,Spectral Flux,Spectral Rolloff",3,6,0,0.0(0.888888888889),GP-DP(MRMR)
281,"Entropy of Energy,Spectral Flux,Spectral Rolloff,Chroma Deviation",4,8,0.576612903226,0.25(0.903225806452),KNN(FCBF)
282,"Entropy of Energy,Spectral Flux,Spectral Rolloff,Chroma Vector",4,30,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
283,"Entropy of Energy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",5,32,0.576612903226,0.25(0.903225806452),KNN(FCBF)
284,"Entropy of Energy,Spectral Flux,Spectral Rolloff,MFCCs",4,32,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
285,"Entropy of Energy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",5,34,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
286,"Entropy of Energy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",5,56,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
287,"Entropy of Energy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.576612903226,0.25(0.903225806452),KNN(FCBF)
288,"Entropy of Energy,Spectral Entropy",2,4,0.448484848485,0.133333333333(0.763636363636),AB(All)
289,"Entropy of Energy,Spectral Entropy,Chroma Deviation",3,6,0.576612903226,0.25(0.903225806452),KNN(FCBF)
290,"Entropy of Energy,Spectral Entropy,Chroma Vector",3,28,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
291,"Entropy of Energy,Spectral Entropy,Chroma Vector,Chroma Deviation",4,30,0.576612903226,0.25(0.903225806452),KNN(FCBF)
292,"Entropy of Energy,Spectral Entropy,MFCCs",3,30,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
293,"Entropy of Energy,Spectral Entropy,MFCCs,Chroma Deviation",4,32,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
294,"Entropy of Energy,Spectral Entropy,MFCCs,Chroma Vector",4,54,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
295,"Entropy of Energy,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",5,56,0.576612903226,0.25(0.903225806452),KNN(FCBF)
296,"Entropy of Energy,Spectral Entropy,Spectral Rolloff",3,6,0.576612903226,0.25(0.903225806452),KNN(All)
297,"Entropy of Energy,Spectral Entropy,Spectral Rolloff,Chroma Deviation",4,8,0.576612903226,0.25(0.903225806452),KNN(FCBF)
298,"Entropy of Energy,Spectral Entropy,Spectral Rolloff,Chroma Vector",4,30,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
299,"Entropy of Energy,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",5,32,0.576612903226,0.25(0.903225806452),KNN(FCBF)
300,"Entropy of Energy,Spectral Entropy,Spectral Rolloff,MFCCs",4,32,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
301,"Entropy of Energy,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",5,34,0.675925925926,0.5(0.851851851852),AB(All)
302,"Entropy of Energy,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",5,56,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
303,"Entropy of Energy,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.576612903226,0.25(0.903225806452),KNN(FCBF)
304,"Entropy of Energy,Spectral Entropy,Spectral Flux",3,6,0.681238615665,0.444444444444(0.918032786885),KNN(FCBF)
305,"Entropy of Energy,Spectral Entropy,Spectral Flux,Chroma Deviation",4,8,0.62249614792,0.363636363636(0.881355932203),KNN(CIFE)
306,"Entropy of Energy,Spectral Entropy,Spectral Flux,Chroma Vector",4,30,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
307,"Entropy of Energy,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",5,32,0.576612903226,0.25(0.903225806452),KNN(FCBF)
308,"Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs",4,32,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
309,"Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",5,34,0.642857142857,0.428571428571(0.857142857143),AB(All)
310,"Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",5,56,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
311,"Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.576612903226,0.25(0.903225806452),KNN(FCBF)
312,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff",4,8,0.553734061931,0.222222222222(0.885245901639),KNN(All)
313,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",5,10,0.576612903226,0.25(0.903225806452),KNN(FCBF)
314,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",5,32,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
315,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(FCBF)
316,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",5,34,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
317,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
318,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
319,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.576612903226,0.25(0.903225806452),KNN(FCBF)
320,"Entropy of Energy,Spectral Spread",2,4,0.597701149425,0.333333333333(0.862068965517),AB(CIFE)
321,"Entropy of Energy,Spectral Spread,Chroma Deviation",3,6,0.576612903226,0.25(0.903225806452),KNN(FCBF)
322,"Entropy of Energy,Spectral Spread,Chroma Vector",3,28,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
323,"Entropy of Energy,Spectral Spread,Chroma Vector,Chroma Deviation",4,30,0.576612903226,0.25(0.903225806452),KNN(FCBF)
324,"Entropy of Energy,Spectral Spread,MFCCs",3,30,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
325,"Entropy of Energy,Spectral Spread,MFCCs,Chroma Deviation",4,32,0.62249614792,0.363636363636(0.881355932203),AB(All)
326,"Entropy of Energy,Spectral Spread,MFCCs,Chroma Vector",4,54,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
327,"Entropy of Energy,Spectral Spread,MFCCs,Chroma Vector,Chroma Deviation",5,56,0.576612903226,0.25(0.903225806452),KNN(FCBF)
328,"Entropy of Energy,Spectral Spread,Spectral Rolloff",3,6,0,0.0(0.888888888889),GP-DP(MRMR)
329,"Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Deviation",4,8,0.576612903226,0.25(0.903225806452),KNN(FCBF)
330,"Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Vector",4,30,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
331,"Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Vector,Chroma Deviation",5,32,0.576612903226,0.25(0.903225806452),KNN(FCBF)
332,"Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs",4,32,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
333,"Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Deviation",5,34,0.642857142857,0.428571428571(0.857142857143),AB(All)
334,"Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector",5,56,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
335,"Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.597701149425,0.333333333333(0.862068965517),AB(All)
336,"Entropy of Energy,Spectral Spread,Spectral Flux",3,6,0.681238615665,0.444444444444(0.918032786885),KNN(FCBF)
337,"Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Deviation",4,8,0.62249614792,0.363636363636(0.881355932203),KNN(CIFE)
338,"Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Vector",4,30,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
339,"Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Vector,Chroma Deviation",5,32,0.576612903226,0.25(0.903225806452),KNN(FCBF)
340,"Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs",4,32,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
341,"Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Deviation",5,34,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
342,"Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector",5,56,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
343,"Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.576612903226,0.25(0.903225806452),KNN(FCBF)
344,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff",4,8,0.480431848853,0.153846153846(0.80701754386),AB(All)
345,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Deviation",5,10,0.576612903226,0.25(0.903225806452),KNN(FCBF)
346,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector",5,32,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
347,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(FCBF)
348,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs",5,34,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
349,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
350,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
351,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.576612903226,0.25(0.903225806452),KNN(FCBF)
352,"Entropy of Energy,Spectral Spread,Spectral Entropy",3,6,0.514637904468,0.181818181818(0.847457627119),AB(All)
353,"Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Deviation",4,8,0.618181818182,0.4(0.836363636364),AB(CFS)
354,"Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector",4,30,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
355,"Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector,Chroma Deviation",5,32,0.576612903226,0.25(0.903225806452),KNN(FCBF)
356,"Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs",4,32,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
357,"Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Deviation",5,34,0.62249614792,0.363636363636(0.881355932203),AB(All)
358,"Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector",5,56,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
359,"Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.576612903226,0.25(0.903225806452),KNN(FCBF)
360,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff",4,8,0.576612903226,0.25(0.903225806452),KNN(All)
361,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Deviation",5,10,0.576612903226,0.25(0.903225806452),KNN(FCBF)
362,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector",5,32,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
363,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(FCBF)
364,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs",5,34,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
365,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
366,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
367,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.576612903226,0.25(0.903225806452),KNN(FCBF)
